user_id,region,device,account_age_days,kyc_verified,feedback_score,vpn_suspected,base_spend_profile,ip_hash
U00415,EAST_ASIA,desktop,255,True,4.53,False,17.07,d3da2a6bde
U00416,EU,ios,28,True,4.11,False,10.0,abeac95baa
U00417,EU,desktop,622,True,4.06,False,11.16,2a26b8aef0
U00418,EU,ios,2,True,4.46,False,31.75,6d7a6dd761
U00419,EAST_ASIA,android,112,False,4.39,False,11.55,8f624757ff
U00420,EAST_ASIA,ios,3,True,3.01,False,10.51,6582deace8
U00421,SEA,desktop,3,False,4.61,False,17.26,51dee7efaf
U00422,OCE,desktop,2,True,4.24,False,20.43,90a772ec59
U00423,SEA,ios,734,True,4.53,False,35.62,8b58adb5e5
U00424,EAST_ASIA,android,699,True,3.61,True,22.15,708f484cbd
U00425,SEA,desktop,165,True,5.0,True,12.97,f0bb18e61d
U00426,NA,ios,1,True,5.0,False,10.0,c390d90fb5
U00427,OCE,desktop,561,False,5.0,False,10.27,f3822b5e74
U00428,LATAM,desktop,110,False,5.0,False,16.04,3e90cbbd29
U00429,EU,console,2,False,3.21,False,10.76,237fff3db5
U00430,EAST_ASIA,android,140,True,4.92,False,55.37,8aa913827d
U00431,NA,console,2,True,3.72,True,13.64,e23784a18d
U00432,OCE,ios,312,True,3.96,False,16.64,4d02fb0500
U00433,EAST_ASIA,desktop,112,False,3.32,False,63.13,59f38b3dd3
U00434,EU,desktop,1328,True,3.81,False,29.42,e24cabe7e8
U00435,OCE,desktop,9,True,4.24,True,29.03,5c99009bc7
U00436,LATAM,desktop,10,True,4.14,False,84.67,f0cbd14467
U00437,EAST_ASIA,desktop,692,True,4.24,False,24.68,69d7301e0c
U00438,SEA,console,278,False,4.24,False,30.05,844ee2ddf8
U00439,SEA,desktop,2,True,4.41,False,10.0,9864970bad
U00440,LATAM,desktop,431,False,3.22,False,12.32,4b0a426091
U00441,NA,ios,65,True,3.54,False,10.0,4abbee600b
U00442,LATAM,desktop,245,True,3.66,False,24.91,f77a28cb94
U00443,SEA,desktop,296,True,4.48,False,45.13,cbe6c2d722
U00444,SEA,ios,291,True,4.02,False,18.26,4ec09d1bd1
U00445,EAST_ASIA,desktop,235,True,4.46,False,98.71,0cad2e6539
U00446,NA,desktop,43,False,4.46,False,14.75,53aafc3d3d
U00447,LATAM,desktop,629,False,4.23,False,10.0,f472ea7b48
U00448,SEA,ios,199,False,3.24,False,62.54,bfa091b5e0
U00449,NA,android,69,False,4.44,False,10.0,7387b3a48f
U00450,EAST_ASIA,desktop,259,False,4.27,False,25.97,162fb7d80d
U00451,NA,desktop,434,True,5.0,False,16.71,664e6de5bc
U00452,LATAM,android,20,False,4.66,False,10.0,4da48f877b
U00453,SEA,android,783,True,5.0,False,16.16,96b086d01d
U00454,NA,desktop,354,True,3.72,False,10.0,1694868505
U00455,EAST_ASIA,desktop,99,True,3.98,True,43.42,5bcf94b005
U00456,LATAM,desktop,1,False,3.92,False,29.63,10e82f4e6f
U00457,OCE,desktop,440,False,4.65,False,30.1,0ea4110e6a
U00458,NA,console,28,True,4.2,False,10.27,7227774686
U00459,EAST_ASIA,ios,21,True,4.36,False,17.79,76dd4b1af0
U00460,OCE,desktop,23,False,3.16,True,24.34,a366a56cef
U00461,EAST_ASIA,desktop,2,False,4.19,True,21.63,26f8fa7e48
U00462,SEA,desktop,155,True,3.84,False,10.0,85722d7dcf
U00463,NA,desktop,795,True,4.13,False,35.52,717971cd30
U00464,NA,android,77,True,4.34,False,25.78,312c9a899a
U00465,EU,desktop,314,True,4.3,False,49.57,9adf707422
U00466,OCE,desktop,265,True,4.43,False,12.9,49b20da422
U00467,OCE,desktop,376,False,4.44,False,68.91,8717824c54
U00468,SEA,console,47,False,4.28,False,10.0,a8d6d8792a
U00469,EU,desktop,44,True,3.92,False,20.37,a96d417ecd
U00470,EU,desktop,2,True,4.8,False,10.0,744844c052
U00471,EAST_ASIA,android,33,True,4.74,False,12.94,182839cfd4
U00472,EU,ios,467,False,4.81,False,17.75,89bd232f1a
U00473,LATAM,ios,998,True,4.26,False,119.52,b567315da7
U00474,SEA,desktop,301,False,4.88,False,61.1,08ce09c05d
U00475,EAST_ASIA,desktop,430,False,3.67,True,52.07,2aa89cc7cf
U00476,NA,desktop,2,True,4.22,False,13.39,7610e38428
U00477,LATAM,ios,209,True,3.44,False,16.63,04e8f4a4ef
U00478,EAST_ASIA,console,139,True,4.03,False,74.23,808a678b4a
U00479,SEA,ios,570,True,4.08,False,133.41,d66141ff4f
U00480,SEA,android,73,False,3.37,False,41.93,43aa02fe6c
U00481,LATAM,desktop,317,False,4.95,False,10.0,9aecccaf94
U00482,EAST_ASIA,desktop,375,True,4.1,False,34.57,f39d47a096
U00483,LATAM,ios,1,True,3.25,False,22.36,a9726fe880
U00484,OCE,desktop,5,True,4.16,False,10.0,2b0ebeb168
U00485,SEA,desktop,156,True,4.25,False,20.36,d79c78dbaa
U00486,SEA,desktop,994,True,3.59,False,54.76,892d74107b
U00487,OCE,desktop,445,True,4.16,False,23.88,f3d77d1b27
U00488,SEA,desktop,6,True,4.36,False,80.97,5a91255484
U00489,OCE,ios,140,True,4.89,False,10.0,0a9f283c7c
U00490,OCE,console,564,True,4.4,False,25.02,9d0c7ee13c
U00491,SEA,console,184,True,4.06,False,17.09,ad5dbfdd78
U00492,EU,android,85,True,4.19,True,89.6,8edbde8329
U00493,EAST_ASIA,desktop,950,False,4.62,True,21.04,0d1b924d95
U00494,NA,ios,137,True,4.07,False,15.09,b5ad8442e0
U00495,SEA,desktop,457,True,4.5,False,14.4,003317c249
U00496,SEA,desktop,148,False,3.81,False,10.0,c371329d81
U00497,EU,desktop,103,True,4.5,True,35.09,2b14854b09
U00498,OCE,console,48,True,3.8,False,131.71,e6d911edfc
U00499,NA,desktop,951,True,4.3,False,10.0,18cea5ca42
U00500,LATAM,desktop,24,True,4.19,False,69.1,b8b71c59df
U00501,OCE,desktop,171,True,4.18,False,10.0,3c18ec3841
U00502,NA,ios,16,False,4.04,False,34.11,2a832c9481
U00503,OCE,ios,66,False,4.33,False,27.08,408f2e9145
U00504,SEA,console,173,True,4.41,False,11.07,9c28aca720
U00505,OCE,android,64,False,4.32,False,33.61,1b620b0118
U00506,SEA,ios,425,True,5.0,False,16.91,7d0fa4724b
U00507,NA,android,308,False,4.44,False,10.0,3292a26932
U00508,EU,android,208,True,3.55,False,34.61,0bc0440723
U00509,LATAM,console,566,False,4.21,True,10.0,ffb83673b0
U00510,OCE,desktop,197,False,4.08,False,11.21,ac1665cf05
U00511,NA,ios,756,False,3.49,False,10.0,ce9581be18
U00512,OCE,ios,752,False,3.18,False,49.74,444a7475dc
U00513,SEA,desktop,87,True,5.0,False,10.0,6d4fde4b12
U00514,LATAM,ios,64,False,4.31,False,10.0,bae57458aa
U00515,NA,desktop,12,True,4.43,False,16.94,6989a6c6eb
U00516,NA,desktop,902,True,5.0,False,10.0,2e3e9def26
U00517,LATAM,desktop,427,True,4.77,False,15.46,c7815c6931
U00518,EU,android,670,True,4.22,False,78.26,4b827c660c
U00519,EAST_ASIA,android,69,True,3.97,False,10.0,6e5da952e1
U00520,EU,desktop,70,True,2.74,False,24.02,2a0faf3428
U00521,NA,android,543,True,4.92,False,39.12,8c5fd3c2fc
U00522,SEA,android,50,False,3.23,False,26.78,c1008010ae
U00523,EU,desktop,12,True,4.71,True,10.0,68743e36d1
U00524,EAST_ASIA,desktop,3,True,3.65,False,10.0,767fb9ad4d
U00525,SEA,android,1,False,5.0,False,42.03,858a7ac14a
U00526,SEA,desktop,165,True,5.0,False,10.0,a385a17cc8
U00527,NA,ios,1,True,5.0,False,10.0,997bd0c73b
U00528,SEA,ios,25,True,3.8,False,32.15,515aea6256
U00529,OCE,android,2,False,3.35,False,41.0,8bd614ca90
U00530,NA,desktop,427,True,5.0,False,329.95,3d20638254
U00531,LATAM,console,811,False,4.95,False,49.2,9f5c427610
U00532,LATAM,android,762,False,4.7,False,29.35,aa6f30f1ef
U00533,SEA,android,494,True,3.52,False,10.0,9173ad1ada
U00534,SEA,ios,583,False,4.57,False,90.65,8774370d3d
U00535,EU,console,206,True,4.57,False,12.41,18792902a5
U00536,SEA,desktop,146,True,3.39,False,14.57,7307b89ef1
U00537,SEA,android,510,True,5.0,False,20.82,bb1a40ce1d
U00538,EAST_ASIA,desktop,2,False,3.01,False,53.92,91d16a6fdf
U00539,OCE,desktop,602,True,3.63,False,10.0,d11dcad4f9
U00540,OCE,desktop,336,False,4.71,False,10.0,582dd8b498
U00541,NA,android,537,False,4.34,False,11.29,8c6eea4a79
U00542,OCE,ios,110,True,3.39,False,54.68,a918bbf8a0
U00543,NA,ios,3,True,3.88,False,46.47,9a183daacb
U00544,OCE,desktop,347,True,4.21,False,12.26,84f7c8397c
U00545,LATAM,ios,308,False,3.59,False,32.1,e7bbb87530
U00546,EU,android,418,True,3.72,False,10.0,685b72b9ea
U00547,LATAM,desktop,1180,True,3.5,False,21.54,1f0464b6a9
U00548,EU,android,37,True,4.83,False,50.99,80ce3f7c51
U00549,OCE,ios,128,True,3.8,False,11.06,504f06d453
U00550,OCE,android,94,True,4.42,False,21.38,ecddbedf02
U00551,EU,android,2,True,4.25,True,23.74,8c249b881f
U00552,OCE,android,275,True,3.52,True,42.38,7b45e20912
U00553,LATAM,ios,2,True,5.0,False,50.01,8ed12e6525
U00554,NA,android,113,True,4.91,False,25.64,1cccddb530
U00555,OCE,desktop,34,True,4.17,False,25.77,741e97a8b1
U00556,LATAM,desktop,1,False,4.16,False,19.31,2823cefed5
U00557,SEA,desktop,88,True,4.23,False,31.43,f2a7cfd0f7
U00558,EU,ios,63,False,4.29,True,17.17,016850f217
U00559,LATAM,android,414,False,3.34,False,13.53,77a8269540
U00560,LATAM,ios,386,True,5.0,False,69.64,de67ce9e37
U00561,LATAM,ios,84,False,4.52,True,33.49,ef6d38a489
U00562,SEA,console,86,True,3.75,True,10.0,2e65ba8041
U00563,LATAM,android,185,False,5.0,True,49.27,6edc1a6515
U00564,LATAM,ios,2,False,4.6,False,30.72,b5f79b9962
U00565,SEA,console,236,True,5.0,False,37.08,a2dbe091e3
U00566,EU,ios,222,True,4.71,False,16.64,03b8557395
U00567,EU,ios,232,True,4.79,False,15.76,b5da7cc7ac
U00568,OCE,android,465,True,3.5,False,37.47,6730bce89b
U00569,SEA,console,168,True,4.62,True,23.71,248fd20dd4
U00570,EAST_ASIA,desktop,523,True,4.07,False,19.28,2fcbe8686c
U00571,SEA,desktop,210,True,4.78,True,19.79,70e903d5d3
U00572,EAST_ASIA,desktop,434,True,3.55,False,41.76,f237da4093
U00573,LATAM,android,53,True,4.63,False,10.0,cd72c92015
U00574,OCE,desktop,505,False,4.1,False,11.58,0dd145283d
U00575,SEA,ios,87,True,3.01,False,32.45,2c0906f641
U00576,LATAM,desktop,530,False,4.63,False,15.97,ed02ad2bf9
U00577,EU,desktop,119,True,4.72,False,20.25,35845564a8
U00578,EAST_ASIA,ios,33,True,4.41,False,294.93,c89ce0ef44
U00579,EAST_ASIA,desktop,588,False,4.4,False,23.29,9d4bcfea99
U00580,EAST_ASIA,desktop,174,True,4.58,False,10.0,8a8265b683
U00581,NA,android,356,True,4.37,False,96.56,a8e1a77a35
U00582,SEA,ios,27,True,3.87,True,10.0,949d1f2865
U00583,LATAM,android,76,True,3.45,True,34.46,1ad3b8ec9b
U00584,NA,desktop,149,True,4.91,False,131.58,5afcfab6bd
U00585,NA,desktop,169,True,4.95,False,51.92,18c707d6dd
U00586,SEA,desktop,209,True,4.5,False,46.15,381ad4b31f
U00587,EU,ios,37,True,4.1,False,10.0,22d0be38fc
U00588,EU,desktop,354,True,4.82,False,16.26,9f06df80ab
U00589,LATAM,android,213,True,4.27,False,10.09,ac880cf7ac
U00590,OCE,android,298,False,4.47,False,97.78,386de8581f
U00591,EAST_ASIA,desktop,517,False,3.05,False,16.98,494b38e231
U00592,OCE,android,181,True,3.82,False,18.97,d601c69e56
U00593,SEA,android,489,False,4.13,False,46.83,5b96b012ae
U00594,SEA,android,1034,True,3.94,False,24.29,ee28e41719
U00595,LATAM,desktop,2,True,3.65,False,10.81,76684fd7c2
U00596,LATAM,desktop,140,True,3.94,False,10.0,e875f552bf
U00597,SEA,console,321,False,4.17,True,134.17,9b266fa7b6
U00598,LATAM,desktop,490,False,3.86,False,21.62,bfedc2b603
U00599,OCE,desktop,263,False,4.75,False,35.22,713323a930
U00600,OCE,desktop,46,False,5.0,False,37.64,ab4880dd24
U00601,SEA,desktop,66,False,4.51,False,24.44,45db4be8d4
U00602,NA,ios,273,False,4.41,False,46.86,e296c940a7
U00603,SEA,desktop,52,True,3.71,False,46.52,acd4e8e733
U00604,EU,android,113,True,4.08,False,10.0,cd55b2987e
U00605,EAST_ASIA,console,213,True,4.43,False,13.05,ca4f87317c
U00606,NA,ios,518,False,3.91,False,43.34,ce4128dbeb
U00607,EU,console,92,False,3.45,False,54.3,fb1f8b8ee0
U00608,EAST_ASIA,desktop,1,False,4.58,False,10.0,1a72697050
U00609,EAST_ASIA,desktop,326,False,4.73,False,39.79,c66d2b69c6
U00610,EU,ios,28,False,3.69,True,10.0,ba01f40630
U00611,EU,desktop,91,True,4.1,False,31.26,1ab8506a3b
U00612,EU,ios,7,False,4.71,False,15.3,201ff175e4
U00613,EAST_ASIA,desktop,119,False,4.02,False,35.88,54d72a4561
U00614,EU,console,21,True,4.75,False,34.86,36bbf0ce46
U00615,EAST_ASIA,desktop,1814,True,4.24,False,12.76,5a4f7d3632
U00616,EU,desktop,7,True,4.5,False,72.84,f0c8083c59
U00617,NA,desktop,319,True,5.0,True,35.4,2012f07420
U00618,LATAM,ios,545,True,5.0,False,50.47,ce5d5bc21a
U00619,EU,android,266,True,5.0,False,12.9,bfb89cfcd0
U00620,NA,desktop,2,True,4.52,False,10.0,3954b04333
U00621,NA,desktop,1630,False,4.97,False,32.93,bb2520af48
U00622,SEA,android,270,True,5.0,False,12.74,39b4e662c7
U00623,OCE,desktop,141,False,4.3,False,10.0,85df329f4b
U00624,SEA,ios,359,True,3.85,False,12.98,5411048001
U00625,EAST_ASIA,android,275,True,4.06,False,103.33,5b3f23e60f
U00626,SEA,android,545,True,5.0,False,43.32,04b21c5d6c
U00627,EAST_ASIA,desktop,488,False,3.71,False,316.0,f1efad672f
U00628,OCE,android,51,True,4.53,False,16.71,771acf2d12
U00629,SEA,android,270,True,3.82,False,17.56,8beea605c0
U00630,NA,desktop,639,False,3.62,False,35.18,0f0c11b833
U00631,SEA,ios,652,True,3.76,False,49.23,452a5da04a
U00632,SEA,android,1768,True,4.45,False,42.03,81739cd7fe
U00633,SEA,android,188,False,4.19,True,12.99,9d521ea0f4
U00634,SEA,desktop,1111,False,4.18,True,10.26,5f52f553bf
U00635,NA,desktop,72,True,3.26,True,16.32,aa6cabeaa8
U00636,EU,desktop,55,True,4.26,False,30.92,874e6e832e
U00637,LATAM,android,481,True,3.69,False,10.12,010f66bc54
U00638,EAST_ASIA,android,89,True,4.03,False,23.65,11dc5b869b
U00639,LATAM,desktop,497,True,4.83,False,14.26,71febd5e51
U00640,EAST_ASIA,android,26,True,4.64,False,10.0,257b537db0
U00641,SEA,android,45,True,3.6,False,20.41,e7d5748b96
U00642,SEA,desktop,96,True,4.25,False,10.0,29927398bf
U00643,OCE,desktop,519,True,3.59,False,10.0,3a2e79fbde
U00644,OCE,android,257,False,4.59,False,27.99,398933a28c
U00645,EAST_ASIA,android,232,False,3.59,False,12.81,9725e6c807
U00646,EU,desktop,407,True,5.0,False,19.0,fe2e3bef95
U00647,EU,desktop,590,True,3.98,False,10.0,7bf96ff85d
U00648,SEA,desktop,41,True,5.0,False,86.78,3cbf2b9dd8
U00649,OCE,desktop,311,True,3.04,False,43.7,a81907071d
U00650,SEA,desktop,46,True,3.95,False,10.0,9959779a4d
U00651,LATAM,desktop,61,False,4.53,False,16.92,6ab5f791e7
U00652,EU,android,255,True,5.0,False,12.66,0f2797f01f
U00653,SEA,desktop,28,True,4.54,False,30.61,adafe73731
U00654,NA,desktop,336,True,4.55,False,15.23,b4818c1be3
U00655,NA,android,92,True,4.48,False,28.15,7eb68f80a9
U00656,LATAM,ios,417,True,3.05,True,11.87,fed939d472
U00657,EAST_ASIA,desktop,200,False,3.91,False,10.39,70f69b82de
U00658,EAST_ASIA,android,190,True,3.94,False,30.32,bf9636f6ce
U00659,OCE,desktop,169,True,5.0,False,14.46,49fc99155b
U00660,LATAM,ios,10,True,4.38,False,10.0,f2901cce4e
U00661,SEA,ios,725,True,3.91,True,20.12,2d3e1d7c00
U00662,OCE,desktop,241,True,4.13,True,26.01,2318e27871
U00663,LATAM,android,179,True,4.45,False,10.0,bba383b431
U00664,LATAM,desktop,58,True,4.03,False,62.27,891170d16b
U00665,EAST_ASIA,desktop,41,False,4.75,False,10.0,c6375e11d3
U00666,OCE,desktop,795,True,4.36,False,64.48,951f459be5
U00667,NA,desktop,81,True,4.6,False,23.96,dc164b10c4
U00668,EAST_ASIA,desktop,284,False,4.82,False,13.33,0501144d08
U00669,LATAM,android,649,False,3.72,False,10.0,ad1cb53fc1
U00670,SEA,ios,4,False,4.83,False,75.6,78782befec
U00671,EAST_ASIA,android,113,True,4.23,False,10.0,3bcf739e1e
U00672,OCE,android,127,False,4.68,True,16.92,a47971e96b
U00673,EAST_ASIA,ios,30,True,3.64,False,26.27,07d5b96574
U00674,OCE,desktop,178,True,4.19,False,10.0,a86555e2eb
U00675,EU,desktop,418,False,4.82,False,23.34,78526e1c32
U00676,LATAM,ios,425,True,3.73,False,96.8,75be42ce2e
U00677,LATAM,desktop,648,False,4.14,False,34.28,a84def1926
U00678,EU,android,3,True,3.98,False,10.0,0497def22c
U00679,SEA,desktop,534,True,4.44,False,93.82,890cc2816d
U00680,OCE,android,3,True,3.48,False,120.13,08768d943d
U00681,NA,desktop,38,True,4.13,False,38.23,c87cc41964
U00682,EAST_ASIA,desktop,323,False,4.46,False,63.13,0f226e3921
U00683,SEA,desktop,686,True,4.58,True,31.68,0d83b855b5
U00684,EU,desktop,259,True,5.0,True,34.53,af4afb228f
U00685,OCE,desktop,1,True,3.25,False,33.92,765b9de7e3
U00686,EAST_ASIA,android,513,False,3.16,True,10.0,8458eaeb69
U00687,NA,desktop,17,False,3.39,False,16.27,0a66c52348
U00688,EAST_ASIA,desktop,88,True,4.95,False,13.14,8333411f2c
U00689,NA,desktop,195,True,4.99,False,12.59,9c4e408adc
U00690,OCE,desktop,71,True,3.39,False,10.0,954bdf4a96
U00691,EAST_ASIA,desktop,3,True,4.59,False,30.43,0abf99134d
U00692,LATAM,desktop,185,True,4.41,False,30.09,e3673da43d
U00693,EAST_ASIA,desktop,10,True,3.61,False,15.16,add53bfc16
U00694,SEA,desktop,1064,True,4.09,False,23.42,7e025b1186
U00695,OCE,android,1,True,4.41,True,31.15,385aca22d9
U00696,SEA,android,132,True,5.0,False,14.84,3ccfcc209e
U00697,LATAM,desktop,284,True,4.02,False,15.49,7add837a0f
U00698,SEA,console,160,False,3.97,False,24.14,decddbad6b
U00699,NA,desktop,61,True,3.58,False,15.44,0a953fbc99
U00700,LATAM,ios,245,True,5.0,False,20.42,b5f7afd2f0
U00701,EU,ios,75,False,5.0,False,72.71,a416079737
U00702,LATAM,desktop,419,True,3.86,False,103.16,096a50a34c
U00703,NA,desktop,522,True,4.39,False,62.14,f0a70af74f
U00704,SEA,desktop,170,True,4.19,False,26.55,8e2e3ba30b
U00705,SEA,android,199,True,4.7,False,10.0,b326f8f571
U00706,EU,android,13,True,4.24,False,29.3,c93a00dd58
U00707,OCE,ios,128,False,5.0,False,13.11,aae48b8a7a
U00708,NA,desktop,1392,True,5.0,False,52.64,243fa552d8
U00709,OCE,desktop,39,False,4.57,False,10.0,f0abf3cc25
U00710,NA,desktop,7,True,3.6,False,15.57,899918ac96
U00711,NA,ios,163,False,3.8,True,16.41,1c7a3c504e
U00712,EAST_ASIA,desktop,326,True,4.01,True,11.58,9994dab4fd
U00713,SEA,android,541,False,4.08,False,12.72,9e2a63418e
U00714,SEA,desktop,2,True,3.15,True,65.79,5238aafb20
U00715,SEA,desktop,263,True,3.89,True,49.61,21b61c298f
U00716,LATAM,desktop,267,True,4.32,False,29.93,b059c72fb6
U00717,EAST_ASIA,desktop,371,True,4.15,False,40.53,6b129992b3
U00718,OCE,ios,16,True,4.56,False,30.66,22423f9cc9
U00719,NA,desktop,77,False,3.11,False,11.6,9e4aac0bbf
U00720,NA,desktop,2,True,2.56,False,14.33,a938977674
U00721,EAST_ASIA,desktop,151,True,4.45,False,10.0,74ccbf8685
U00722,NA,desktop,429,True,4.02,False,10.75,3d72fe8634
U00723,LATAM,android,158,False,5.0,False,10.0,32a74dd2f6
U00724,EU,desktop,308,True,3.7,False,10.2,e657795b7d
U00725,EU,desktop,83,False,4.61,False,48.22,a345b8477a
U00726,OCE,desktop,152,True,3.83,False,66.52,9c7c01312a
U00727,EAST_ASIA,desktop,95,True,4.66,False,54.81,cc306044cc
U00728,LATAM,desktop,1,True,5.0,False,11.52,cb0bc629fa
U00729,OCE,ios,168,True,4.99,False,24.26,e262f29e72
U00730,EU,desktop,818,False,4.43,False,63.5,13af0fc78f
U00731,LATAM,desktop,1,False,4.7,False,10.47,47b723ad7e
U00732,EAST_ASIA,desktop,602,True,4.84,False,30.15,75f07bedf2
U00733,OCE,desktop,339,True,5.0,False,45.86,bd697e0aa4
U00734,OCE,desktop,169,True,3.86,False,38.45,9962b81a2e
U00735,EAST_ASIA,ios,80,True,3.82,True,38.05,ca46c46cff
U00736,SEA,android,43,True,3.79,False,61.85,7399714518
U00737,EAST_ASIA,android,793,True,4.11,True,19.68,10975551dd
U00738,EAST_ASIA,desktop,90,True,3.66,False,112.2,534d45c679
U00739,OCE,desktop,58,True,4.43,True,21.53,29548fbfce
U00740,SEA,desktop,664,True,4.31,True,265.49,a98e324371
U00741,SEA,android,29,True,4.68,False,16.19,84ce16a138
U00742,LATAM,android,47,False,4.44,False,10.0,7fb24f1904
U00743,LATAM,android,692,False,5.0,False,57.09,c45d2bdf55
U00744,LATAM,desktop,106,True,3.77,False,10.58,7290124bfc
U00745,NA,desktop,302,True,5.0,False,10.0,5ae6528b7c
U00746,LATAM,desktop,126,True,4.44,True,35.94,81825e8ad9
U00747,NA,android,155,False,4.07,True,25.77,09af1e48d5
U00748,EAST_ASIA,desktop,374,True,5.0,False,22.67,fc34ae8cf0
U00749,EAST_ASIA,android,2,True,4.36,False,10.0,7bcba4108b
U00750,OCE,ios,2,True,4.1,False,16.6,dfcfec6d7f
U00751,SEA,ios,3,True,4.28,False,25.72,21369973cc
U00752,EAST_ASIA,android,621,False,5.0,False,27.23,7dd7fe1018
U00753,LATAM,android,110,True,5.0,False,56.13,9656cc6bcb
U00754,EAST_ASIA,desktop,43,True,4.43,False,10.0,e84a4ce320
U00755,NA,desktop,362,False,4.3,False,53.25,25122d8933
U00756,LATAM,console,1,True,5.0,False,10.0,a61de95c60
U00757,NA,android,66,True,5.0,False,11.27,53f1c01e84
U00758,EU,desktop,27,True,4.42,False,10.0,ea26b3edfb
U00759,OCE,desktop,80,True,5.0,False,19.74,5f8a2c2156
U00760,SEA,android,111,True,5.0,False,33.67,4d77cf830c
U00761,EAST_ASIA,desktop,308,True,4.66,False,10.0,b2a6f215aa
U00762,LATAM,ios,134,False,3.68,False,60.76,6c9f903542
U00763,SEA,desktop,152,False,2.95,False,10.0,09a92ed6d0
U00764,LATAM,android,87,True,4.56,False,21.53,ac365d9b83
U00765,NA,ios,20,True,3.55,False,20.49,e3220372ac
U00766,OCE,desktop,1829,True,3.61,True,10.0,e64a3c4b57
U00767,LATAM,desktop,2,True,5.0,False,10.0,d806827b7e
U00768,OCE,desktop,314,True,4.54,False,22.6,a5b186e57f
U00769,LATAM,android,195,True,3.22,False,76.81,3183c6d54a
U00770,OCE,console,7,True,4.6,False,10.43,66ee29b6fd
U00771,EAST_ASIA,ios,19,True,4.9,False,25.27,f18066e048
U00772,LATAM,desktop,128,False,3.81,False,21.55,90e8e37bc6
U00773,OCE,desktop,716,True,3.84,False,13.51,2dd371bce5
U00774,LATAM,desktop,171,True,4.6,False,76.72,59eb3d81b9
U00775,OCE,android,26,True,4.96,False,29.67,c41e1c9e53
U00776,SEA,desktop,98,False,4.56,False,10.0,58db477cc8
U00777,OCE,ios,3,False,5.0,False,18.63,3b1dca419f
U00778,LATAM,android,7,False,3.9,False,13.97,8d4b072bbb
U00779,OCE,ios,310,True,4.38,False,11.82,b596fd9770
U00780,EU,android,145,True,3.94,False,18.74,d800fa3a8d
U00781,OCE,console,526,True,4.98,False,12.14,31e824b1c2
U00782,EAST_ASIA,desktop,525,True,4.58,False,67.46,13a0c7ef74
U00783,OCE,desktop,951,True,3.49,False,31.65,f9103f4601
U00784,LATAM,desktop,255,True,4.39,False,11.56,de06fc561a
U00785,LATAM,desktop,223,True,3.94,False,24.82,c81ab390da
U00786,EU,desktop,54,True,4.01,True,10.0,bc4cb2a1c6
U00787,SEA,desktop,153,True,2.87,False,14.81,84d92b7216
U00788,EU,desktop,48,True,5.0,False,110.78,cfcbd814e7
U00789,LATAM,ios,245,False,5.0,True,34.36,6b666937aa
U00790,NA,android,876,False,4.03,False,16.5,bb238ccc4e
U00791,EAST_ASIA,ios,41,True,3.32,False,22.37,d2ff42f0fc
U00792,EAST_ASIA,desktop,1368,False,4.89,True,10.0,4e53a0ddf9
U00793,LATAM,ios,2,False,3.63,False,98.81,76f56e356d
U00794,EAST_ASIA,desktop,162,True,3.69,True,12.63,0e105c7d58
U00795,SEA,desktop,943,True,3.75,False,55.75,ff477dc71b
U00796,EU,ios,1,True,4.6,False,12.41,0992010e31
U00797,EAST_ASIA,ios,238,True,3.76,False,10.0,a475ded5dd
U00798,EU,android,1469,True,4.33,False,21.03,d22ff57385
U00799,NA,desktop,153,True,3.94,False,52.99,33b830d4c6
U00800,OCE,android,164,True,4.56,False,30.81,79057e1d17
U00801,SEA,android,19,False,4.15,False,10.0,7df7fe4b09
U00802,OCE,ios,155,True,3.72,False,87.03,504ae90a15
U00803,EU,android,52,False,5.0,False,10.0,5537b57f79
U00804,LATAM,console,163,True,5.0,False,106.9,85e5bd8986
U00805,SEA,ios,192,True,3.46,False,27.24,ec28313ff6
U00806,EU,desktop,2,True,4.5,False,74.14,87a0104f60
U00807,EAST_ASIA,console,357,True,4.69,False,42.32,0b6f62d3c5
U00808,SEA,ios,201,True,3.98,False,10.0,a1b0174303
U00809,SEA,android,217,True,4.3,False,16.36,c733d2d47c
U00810,SEA,console,398,True,4.68,False,22.44,f4d2c478a2
U00811,EU,ios,192,True,4.81,False,135.44,419d19cb25
U00812,EU,ios,222,False,4.44,False,52.82,e6c0124695
U00813,NA,android,273,False,5.0,False,13.53,5cff2a35f8
U00814,LATAM,android,255,True,3.8,False,11.31,f204a6d7d4
U00815,NA,android,110,True,3.37,False,107.39,c4c4cde7fe
U00816,EAST_ASIA,ios,26,True,4.34,False,10.0,73ea5e7210
U00817,LATAM,desktop,100,True,5.0,False,58.22,6fb801da8d
U00818,EU,desktop,810,True,5.0,False,10.0,0b1b2e64b5
U00819,EAST_ASIA,desktop,341,False,4.69,True,14.48,29194d36f8
U00820,SEA,desktop,79,False,3.81,False,10.51,338a58e162
U00821,EU,ios,588,True,3.62,False,39.78,aa341aeeb9
U00822,LATAM,ios,429,True,3.49,False,13.82,e38c6177c1
U00823,SEA,desktop,312,False,4.9,False,10.69,8417d36277
U00824,EAST_ASIA,desktop,353,False,3.71,False,15.55,639145b449
U00825,SEA,console,393,True,4.31,False,10.0,1848462222
U00826,LATAM,desktop,168,True,3.8,False,39.95,419d31fb04
U00827,LATAM,ios,95,True,4.37,False,21.5,2e21e642c5
